"9667 Garibaldi Avenue Unit B , Temple City, California 91780",5385-017-011,E25-50703,Electrical,"ELECTRICAL FOR A NEW DETACHED ACCESSORY DWELLING UNIT WITH 200 AMP SERVICE PANEL",$0,Issued,12-10-2025,12-10-2025,"Andy Duc Huynh"
"10243 Freer Street, Temple City, California 91780",8585-005-033,G25-50694,Grading,"BACKFILLING WITH UNCERTIFIED FILL AND LEAVING THE POOL SHELL IN PLACE (RESTRICTED AREA ON SITE, NOT SUITABLE FOR BUILDING)",$0,Finaled,12-10-2025,12-10-2025,"24/7 Hauling & Demo Inc."
"5525 Santa Anita Avenue, Temple City, California 91780",8573-020-037,M25-50698,Mechanical,"INSTALL HVAC SYSTEM, AIR INLETS AND VENTILATION FANS",$0,Issued,12-10-2025,12-10-2025,Owner-Builder
"8728 Garibaldi Avenue Unit B , San Gabriel, California 91775",5386-008-046,M25-50701,Mechanical,"INSTALL HVAC SYSTEM FOR A NEW DETACHED ACCESSORY DWELLING UNIT",$0,Issued,12-10-2025,12-10-2025,"Andy Duc Huynh"
"9667 Garibaldi Avenue Unit B , Temple City, California 91780",5385-017-011,M25-50704,Mechanical,"INSTALL HVAC SYSTEM FOR A NEW DETACHED ACCESSORY DWELLING UNIT",$0,Issued,12-10-2025,12-10-2025,"Andy Duc Huynh"
"10243 Freer Street, Temple City, California 91780",8585-005-033,MISC25-50693,Miscellaneous,"BACKFILLING WITH UNCERTIFIED FILL AND LEAVING THE POOL SHELL IN PLACE (RESTRICTED AREA ON SITE, NOT SUITABLE FOR BUILDING)",$0,Finaled,12-10-2025,12-10-2025,"24/7 Hauling & Demo Inc."
"5525 Santa Anita Avenue, Temple City, California 91780",8573-020-037,P25-50699,Plumbing,"BATHTUBS/SHOWERS, CLOTHES WASHER, DISHWASHER, HOSE BIBBS, LAVATORIES, KITCHEN SINK, LAUNDRY SINK, WATER CLOSETS, WATER CLOSET AND GAS OUTLETS",$0,Issued,12-10-2025,12-10-2025,Owner-Builder
"8728 Garibaldi Avenue Unit B , San Gabriel, California 91775",5386-008-046,P25-50702,Plumbing,"PLUMBING FOR A NEW DETACHED ACCESSORY DWELLING UNIT AND CONNECT TO SEWER",$0,Issued,12-10-2025,12-10-2025,"Andy Duc Huynh"
"9667 Garibaldi Avenue Unit B , Temple City, California 91780",5385-017-011,P25-50705,Plumbing,"PLUMBING FOR A NEW DETACHED ACCESSORY DWELLING UNIT AND CONNECT TO SEWER",$0,Issued,12-10-2025,12-10-2025,"Andy Duc Huynh"
"6006 North Bartlett Avenue, San Gabriel, California 91775",5386-013-050,B25-50706,Building,"ROOFTOP MOUNTED SOLAR ENERGY SYSTEM: (19) SIL-440QD SOLAR MODULES (2) 1707000-XX-Y (11.5 KW) INVERTERS (2) 1707000-XX-Y (11.5 KW) ESS. NEW BUSBAR COUNT - 2 SYSTEM SIZE: 8.36 KW DC (23 KW AC)",$0,Issued,12-11-2025,12-11-2025,"Sunrun Installation Services Inc. dba Sunrun"
"10240 Freer Street, Temple City, California 91780",8585-005-030,B25-50708,Building,"REMOVE COMP SHINGLES. INSTALL 30 YR COMP ON HOUSE 19 SQ'S ON GARAGE 5 SQ'S AND FLINTLASTIC SELF ADHERING ON FLAT DECK 5 SQ'S","$18,585",Issued,12-11-2025,12-11-2025,"Dowd Industries Roofing"
"9663 Olive Street, Temple City, California 91780",8588-024-022,B25-50709,Building,"TEAR OFF EXISTING SHINGLES AND RE ROOF WITH TRUDEFINITION DURATION COOL SHINGLES COLOR: SIERRA GRAY",$7000,Finaled,12-11-2025,12-11-2025,Owner-Builder
"5208 Barela Avenue, Temple City, California 91780",8589-011-026,B25-50710,Building,"ROOFTOP MOUNTED SOLAR ENERGY SYSTEM: (11) Q. TRON BLK M-G2.H + 430 SOLAR MODULES (1) 1707000-XX-Y (11.5 KW) INVERTER (1) 1707000-XX-Y (11.5KW) ESS SYSTEM SIZE: 4.73 KW DC (11.5 KW AC)",$0,Issued,12-11-2025,12-11-2025,"Freedom Forever Southern California LLC"
"6006 North Bartlett Avenue, San Gabriel, California 91775",5386-013-050,E25-50707,Electrical,"(2) 1707000-XX-Y (11.5 KW) ESS. NEW BUSBAR COUNT - 2 SYSTEM SIZE: 8.36 KW DC (23 KW AC)",$0,Issued,12-11-2025,12-11-2025,"Sunrun Installation Services Inc. dba Sunrun"
"5208 Barela Avenue, Temple City, California 91780",8589-011-026,E25-50711,Electrical,"(1) 1707000-XX-Y (11.5KW) ESS",$0,Issued,12-11-2025,12-11-2025,"Freedom Forever Southern California LLC"
"6152 North Muscatel Avenue Unit B , San Gabriel, California 91775",5386-010-043,B25-50027,Building,"NEW 960 SQ.FT. DETACHED ACCESSORY DWELLING UNIT: THREE BEDROOMS, TWO BATHROOM, KITCHEN AND 18 SQ.FT. FRONT PORCH","$190,000",Issued,09-15-2025,12-15-2025,"Potato Construction Inc."
"9185 Jaylee Drive Unit A , Temple City, California 91780",5382-015-013,B25-50712,Building,"RE ROOF REPLACE EXISTING SHINGLES WITH COOL ASPHALT SHINGLES BY OWENS CORNING COLOR: MOUNTAINSIDE (MEDIUM WAM GRADY BLUE GREEN UNDERTONE)","$21,000",Issued,12-11-2025,12-15-2025,Owner-Builder
"9082 Las Tunas Drive, Temple City, California 91780",5387-023-032,B25-50716,Building,"TEAR OFF AND REROOF COMMERCIAL 1600 SQ.FT. FLAT ROOF POLYFRESKO CRRC #0616-0011A AND 1900 SQ.FT. SILICONE COATING",$5600,Issued,12-15-2025,12-15-2025,"Patch Roofing Inc. daba Patch Builders"
"6159 Camellia Avenue, Temple City, California 91780",5385-015-001,B25-50720,Building,"REMODEL (5) BATHROOMS LIKE FOR LIKE","$12,000",Issued,12-15-2025,12-15-2025,Owner-Builder
"10150 Daines Drive, Temple City, California 91780",8586-027-028,E25-50715,Electrical,"UPGRADE ELECTRICAL PANEL TO 200 AMP AND ADD ONE NEMA 14-50 OUTLET IN GARAGE",$0,Issued,12-15-2025,12-15-2025,"C & Y HVAC INC"
"6152 North Muscatel Avenue Unit B , San Gabriel, California 91775",5386-010-043,E25-50717,Electrical,"ELECTRICAL FOR A NEW DETACHED ACCESSORY DWELLING UNIT WITH 200 AMP SERVICE PANEL",$0,Issued,12-15-2025,12-15-2025,"Potato Construction Inc."
"6159 Camellia Avenue, Temple City, California 91780",5385-015-001,E25-50721,Electrical,"(1) OUTLET AND (2) LIGHT FIXTURES",$0,Issued,12-15-2025,12-15-2025,Owner-Builder
"5649 Loma Avenue Unit A , Temple City, California 91780",5387-022-014,E25-50723,Electrical,"NEW 2 GANG PANEL FOR (E) HOUSE & ADU + (1) 200 AMP SUB-PANEL FOR HOUSE",$0,Issued,12-15-2025,12-15-2025,"CGS Home Improvements"
"9103 Rancho Real Road, Temple City, California 91780",5388-002-017,E25-50726,Electrical,"EXISTING 200 AMP PANEL NEEDS TO BE SWAPPED OUT FOR NEW 200 AMP SERVICE PANEL",$0,Issued,12-15-2025,12-15-2025,"All For One Electric Inc."
"6152 North Muscatel Avenue Unit B , San Gabriel, California 91775",5386-010-043,M25-50718,Mechanical,"INSTALL (4) MINI SPLIT SYSTEMS AND VENTILATION FANS FOR THE NEW DETACHED ACCESSORY DWELLING UNIT",$0,Issued,12-15-2025,12-15-2025,"Potato Construction Inc."
"6152 North Muscatel Avenue Unit B , San Gabriel, California 91775",5386-010-043,P25-50719,Plumbing,"PLUMBING FOR A NEW DETACHED ACCESSORY DWELLING UNIT AND SEWER CONNECTION",$0,Issued,12-15-2025,12-15-2025,"Potato Construction Inc."
"6159 Camellia Avenue, Temple City, California 91780",5385-015-001,P25-50722,Plumbing,"PLUMBING FOR (5) BATHROOMS REMODEL",$0,Issued,12-15-2025,12-15-2025,Owner-Builder
"5675 Rosemead Boulevard, Temple City, California 91780",5387-031-065,B25-50567,Building,"SIGN E01: REPLACEMENT WALL SIGN, 25.2 SF. E02-E05: EXTERIOR BUILDING PAINT. E06: SIGN REMOVAL FROM GAS CANOPY. E07 & E08: REPLACEMENT FACE, 4.1 SF EACH, QT2.",$4595,Issued,11-20-2025,12-16-2025,"CS Signs"
"5675 Rosemead Boulevard, Temple City, California 91780",5387-031-065,E25-50568,Electrical,"ONE ILLUMINATED WALL SIGN, 4 FACE REPLACEMENTS. CONNECT TO EXISTING ELECTRICAL",$0,Issued,11-20-2025,12-16-2025,"CS Signs"
"8713 Hermosa Drive Unit B , San Gabriel, California 91775",5386-013-033,B25-49540,Building,"CONVERT EXISTING DETACHED 4-CAR GARAGE INTO 955 SQ.FT. DETACHED ACCESSORY DWELLING UNIT: TWO BEDROOMS, TWO BATHROOMS, STUDY ROOM, KITCHEN/DINING AREA","$100,000",Issued,07-02-2025,12-17-2025,"Well Home Construction"
"5949 Encinita Avenue, Temple City, California 91780",5384-013-028,B25-50684,Building,"INSTALLATION OF A 7.74 KW DC ROOFTOP SOLAR PV WITH 18 KWH ENERGY STORAGE. SCOPE INCLUDES INSTALLATION OF (18) AC MODULES Q.HOME HUB, Q. VOLT H7.656X BATTERY SYSTEM, REQUIRED DISCONNECTS AND MAIN PANEL UPGRADE","$29,480",Issued,12-09-2025,12-17-2025,"Axia Solar Corp."
"10644 Fairhall Street Unit B , Temple City, California 91780",8585-027-006,B25-50686,Building,"INSTALL (5) GSTAR GSP7F554M-400BB, 400W SOLAR PANEL SYSTEM. INSTALL (5) ENPHASE 1Q7PLUS-72-M-US MICRO-INVERTERS (10, 240V) FOR ADU. INSTALL (1) 60A AC DISCONNECT. CONNECT TO (E) 200A/200A MAIN SERVICE PANEL WITH METERING FOR ADU, 240V, 10, 3W ADU SYSTEM SIZE: 200 KW (DC), 1.83KW (AC)",$0,Issued,12-09-2025,12-17-2025,"Chung's Construction and Electrical Inc."
"9185 Jaylee Drive, Temple City, California 91780",5382-015-013,B25-50729,Building,"SUPPLEMENTAL PERMIT FOR THE DETACHED GARAGE FOR RE ROOF REPLACE EXISTING SHINGLES WITH COOL ASPHALT SHINGLES BY OWENS CORNING COLOR: MOUNTAINSIDE (MEDIUM WAM GRADY BLUE GREEN UNDERTONE) (SEE ALSO PERMIT # B25-50712)",$0,Issued,12-17-2025,12-17-2025,Owner-Builder
"5560 Pal Mal Avenue, Temple City, California 91780",8586-010-017,B25-50738,Building,"VOLUNTARY SEISMIC RETROFIT PER LADBS STANDARD PLAN DETAIL #7",$6980.21,Issued,12-17-2025,12-17-2025,"Fentco General Construction LLC"
"6152 North Muscatel Avenue, San Gabriel, California 91775",5386-010-043,D25-50733,Demolition,"DEMO EXISTING DETACHED GARAGE",$0,Issued,12-17-2025,12-17-2025,"Potato Construction Inc."
"5949 Encinita Avenue, Temple City, California 91780",5384-013-028,E25-50685,Electrical,"Q.HOME HUB, Q. VOLT H7.656X BATTERY SYSTEM AND MAIN PANEL UPGRADE FROM THE EXISTING 200A/200A PANEL TO A NEW 225A/175A MAIN SERVICE PANEL",$0,Issued,12-09-2025,12-17-2025,"Axia Solar Corp."
"5336 Noel Drive Unit A-B , Temple City, California 91780",5388-007-025,E25-50732,Electrical,"INSTALL 400 AMP 2 GANG MAIN SERVICE PANEL WITH (1) SUB-PANEL 200 AMP AND (2) SUB-PANEL 100 AMP",$0,Issued,12-17-2025,12-17-2025,"Rui Liang"
"5409 Baldwin Avenue, Temple City, California 91780",8588-019-017,E25-50736,Electrical,"INSTALL 400 AMP SERVICE PANEL (2) SUB-PANELS 100 AMP EACH AND EV CHARGER ON GARAGE",$0,Issued,12-17-2025,12-17-2025,"Assen Homes, Inc."
"5411 Baldwin Avenue, Temple City, California 91780",8588-019-017,E25-50737,Electrical,"INSTALL 400 AMP SERVICE PANEL (2) SUB-PANELS 100 AMP EACH AND EV CHARGER ON GARAGE",$0,Issued,12-17-2025,12-17-2025,"Assen Homes, Inc."
"8713 Hermosa Drive Unit B , San Gabriel, California 91775",5386-013-033,E25-50739,Electrical,"(15) BRANCH CIRCUITS, (2) BRANCH CIRCUITS LIGHTING, (23) LIGHT FIXTURES, ELECTRIC OVEN, GARBAGE DISPOSAL, RANGE HOOD, EXHAUST FANS, AC UNITS AND 100 AMP SERVICE PANEL FOR THE DETACHED ACCESSORY DWELLING UNIT",$0,Issued,12-17-2025,12-17-2025,"Well Home Construction"
"5412 Arden Drive, Temple City, California 91780",8586-028-034,E25-50742,Electrical,"200 AMP PANEL UPGRADE IN SCE APPROVED LOCATION",$0,Issued,12-17-2025,12-17-2025,"Team Young Inc."
"5926 North Bartlett Avenue, San Gabriel, California 91775",5386-013-042,E25-50743,Electrical,"200 AMP PANEL UPGRADE IN SCE APPROVED LOCATION",$0,Issued,12-17-2025,12-17-2025,"Team Young Inc."
"5928 North Bartlett Avenue, San Gabriel, California 91775",5386-013-042,E25-50744,Electrical,"200 AMP PANEL UPGRADE IN SCE APPROVED LOCATION",$0,Issued,12-17-2025,12-17-2025,"Team Young Inc."
"10644 Fairhall Street Unit A-B , Temple City, California 91780",8585-027-006,E25-50745,Electrical,"INSTALL 400 AMP 2 GANG MAIN SERVICE PANEL WITH SUB-PANEL 125 AMP",$0,Issued,12-17-2025,12-17-2025,"Chung's Construction and Electrical Inc."
"6404 Temple City Boulevard, Temple City, California 91780",5383-014-002,G25-50731,Grading,"SWIMMING POOL BACKFILL WITH STRUCTURAL COMPACTED FILL",$0,Issued,12-17-2025,12-17-2025,"La Ye Construction Inc."
"9823 Howland Drive, Temple City, California 91780",8589-004-006,G25-50735,Grading,"DEMOLITION OF SWIMMING POOL AND SPA. REMOVING ENTIRE SHELL. BACKFILL WITH COMPACTED EARTH. APPROX. 90 CU. YDS.",$0,Issued,12-17-2025,12-17-2025,"Ace General Contracting, Inc. dba Ace General Construction"
"8713 Hermosa Drive Unit B , San Gabriel, California 91775",5386-013-033,M25-50740,Mechanical,"INSTALL (4) MINI SPLIT SYSTEMS AND VENTILATION FANS FOR THE DETACHED ACCESSORY DWELLING UNIT",$0,Issued,12-17-2025,12-17-2025,"Well Home Construction"
"6404 Temple City Boulevard, Temple City, California 91780",5383-014-002,MISC25-50730,Miscellaneous,"SWIMMING POOL BACKFILL WITH STRUCTURAL COMPACTED FILL",$0,Issued,12-17-2025,12-17-2025,"La Ye Construction Inc."
"9823 Howland Drive, Temple City, California 91780",8589-004-006,MISC25-50734,Miscellaneous,"DEMOLITION OF SWIMMING POOL AND SPA. REMOVING ENTIRE SHELL. BACKFILL WITH COMPACTED EARTH. APPROX. 90 CU. YDS.",$0,Issued,12-17-2025,12-17-2025,"Ace General Contracting, Inc. dba Ace General Construction"
"8713 Hermosa Drive Unit B , San Gabriel, California 91775",5386-013-033,P25-50741,Plumbing,"BATHTUB/SHOWERS, CLOTHES WASHER, HOSE BIBB, LAVATORIES, SINK, WATER CLOSETS, WATER HEATER, GAS OUTLETS, WATER MAIN AND SEWER CONNECTION FOR DETACHED ACCESSORY DWELLING UNIT",$0,Issued,12-17-2025,12-17-2025,"Well Home Construction"
"5615 Robinhood Avenue, Temple City, California 91780",8586-021-024,B25-50749,Building,"TEAR OFF EXISTING ROOF, INSTALL 1/2"" OSB PLYWOOD, INSTALL COMPOSITION SHINGLES - HOUSE","$17,388",Issued,12-18-2025,12-18-2025,"Lighthouse Roofing and Repair"
"5615 Robinhood Avenue, Temple City, California 91780",8586-021-024,B25-50750,Building,"TEAR OFF EXISTING ROOF, INSTALL 1/2"" OSB PLYWOOD, INSTALL COMPOSITION SHINGLES - DETACHED GARAGE",$7462,Issued,12-18-2025,12-18-2025,"Lighthouse Roofing and Repair"
"10915 Wildflower Road, Temple City, California 91780",8573-034-003,B25-50751,Building,"TEAR OFF ON HOUSE. INSTALL A SYNTHETIC UNDERLAYMENT AND OWENS CORNING DURATION COOL PLUS COOL SHINGLES (COLOR=MYSTIC GRAY) (SRI-33)",$7500,Issued,12-18-2025,12-18-2025,"Rexway Roofing Inc."
"10915 Wildflower Road, Temple City, California 91780",8573-034-003,B25-50752,Building,"TEAR OFF ON DETACHED GARAGE. INSTALL A SYNTHETIC UNDERLAYMENT AND OWENS CORNING DURATION COOL PLUS COOL SHINGLES (COLOR=MYSTIC GRAY) (SRI-33)",$3000,Issued,12-18-2025,12-18-2025,"Rexway Roofing Inc."
"6119 Temple City Boulevard, Temple City, California 91780",5385-012-007,D25-50753,Demolition,"DEMOLISH EXISTING HOUSE",$0,Issued,12-18-2025,12-18-2025,"Pioneer Engineering & Development Inc."
"6119 Temple City Boulevard, Temple City, California 91780",5385-012-007,E25-50754,Electrical,"TEMPORARY POWER POLE",$0,Issued,12-18-2025,12-18-2025,"Pioneer Engineering & Development Inc."
"10511 Olive Street, Temple City, California 91780",8586-029-010,E25-50755,Electrical,"PANEL UPGRADE TO 200 AMP AND 240V EV OUTLET",$0,Issued,12-18-2025,12-18-2025,"Elumint Inc. dba Elumint Lighting Electrical & Construction"
"9600 Broadway, Temple City, California 91780",8588-023-019,E25-50756,Electrical,"200A MPU",$0,Issued,12-22-2025,12-22-2025,
"10127 La Rosa Drive, Temple City, California 91780",8585-007-043,E25-50761,Electrical,"200A MPU",$0,Issued,12-22-2025,12-22-2025,
"5345 Village Circle Drive, Temple City, California 91780",8585-001-149,B25-50767,Building,"TEAR OFF REROOF TILE CONDO","$11,000",Issued,12-23-2025,12-23-2025,"Cassady Roofing, Inc."
"5218 Village Circle Drive, Temple City, California 91780",8585-001-099,B25-50768,Building,"TEAR OFF REROOF TILE ON TOWNHOME",$8000,Issued,12-23-2025,12-23-2025,"Cassady Roofing, Inc."
"5140 Arden Drive, Temple City, California 91780",8585-019-013,E25-50763,Electrical,"200A MPU & REWIRE HOME",$0,Issued,12-23-2025,12-23-2025,"JP Service dba P Construction CO."
"5815 Reno Avenue, Temple City, California 91780",5387-010-014,E25-50765,Electrical,"788SF ATTACHED ADU: (1) HEAT PUMP, (1) SUBPANEL, ELEC FOR ADU( 788SF)",$0,Issued,12-23-2025,12-23-2025,"Sequoia Construction Group Inc."
"5815 Reno Avenue, Temple City, California 91780",5387-010-014,M25-50764,Mechanical,"788 SF ATTACHED ADU: (1) HEAT PUMP, (1) VENT FAN, (1) FURNACE, (1) REFRIG COMPRESSOR",$0,Issued,12-23-2025,12-23-2025,"Sequoia Construction Group Inc."
"5815 Reno Avenue, Temple City, California 91780",5387-010-014,P25-50766,Plumbing,"788SF ATTACHED ADU: (2) BACKFLOW DEVICE/SPRINKLER, (1) WASHER, (1) DISHWASHER, (2) SINKS, (2) WATER CLOSETS, (1) WATER HEATER, (1) GAS SYSTEM, (2) SHOWER",$0,Issued,12-23-2025,12-23-2025,"Sequoia Construction Group Inc."
"5412 Baldwin Avenue, Temple City, California 91780",8586-023-022,B25-50773,Building,"TO COMPLETE WORK UNDER #B23-45815: REMODEL LIVING ROOM AND DINING ROOM REPLACE DRYWALL ON WALLS AND CEILINGS",$0,Finaled,12-29-2025,12-29-2025,
"9665 Longden Avenue, Temple City, California 91780",5383-019-015,E25-50770,Electrical,"200A MPU, 240V EV CHARGER, REWIRE KITCHEN",$0,Issued,12-29-2025,12-29-2025,"Ryan Electric Solution Inc."
"5412 Baldwin Avenue, Temple City, California 91780",8586-023-022,E25-50772,Electrical,"TO COMPLETE WORK UNDER #E23-45816: INSTALL 10 RECESSED LIGHTS",$0,Finaled,12-29-2025,12-29-2025,
"10751 Lynrose Street Unit B, Temple City, California 91780",8573-011-018,E25-50774,Electrical,"200A MPU, (2) SUBPANEL",$0,Issued,12-29-2025,12-29-2025,"MEDANA ELECTRICAL SERVICE CORP"
"9414 Lemon Avenue, Temple City, California 91780",5382-014-026,M25-50775,Mechanical,"DUCT ALTERATION, (8) VENTS, (1) FURNACE, (1) CONDENSER",$0,Issued,12-29-2025,12-29-2025,"S I Air Conditioning Inc."
"5412 Baldwin Avenue, Temple City, California 91780",8586-023-022,P25-50771,Plumbing,"TO COMPLETE WORK UNDER #P23-45817 : CHANGE OUT WATER HEATER AND LAVATORIE",$0,Finaled,12-29-2025,12-29-2025,
"4939 Fratus Drive, Temple City, California 91780",8590-030-028,B25-50776,Building,"PARTIAL TEAR OFF AND REROOF HOUSE SHINGLES",$6500,Issued,12-30-2025,12-30-2025,"COWBOYS ROOFING INC dba COWBOYS CONSTRUCTION"
"5719 Cloverly Avenue, Temple City, California 91780",8587-010-004,B25-50782,Building,"TEAR OFF REROOF FRONT HOUSE SHINGLES",$4000,Issued,12-30-2025,12-30-2025,
"5719 Cloverly Avenue, Temple City, California 91780",8587-010-004,B25-50783,Building,"TEAR OFF REROOF GARAGE SHINGLES",$1000,Issued,12-30-2025,12-30-2025,
"5719 Cloverly Avenue, Temple City, California 91780",8587-010-004,B25-50784,Building,"TEAR OFF REROOF BACK HOUSE SHINGLES",$1000,Issued,12-30-2025,12-30-2025,
"5632 Gracewood Avenue, Arcadia, California 91007",8586-014-009,D25-50777,Demolition,"DEMO (E) GARAGE",$0,Issued,12-30-2025,12-30-2025,"Tan Construction"
"5723 Golden West Avenue, Temple City, California 91780",8587-023-006,E25-50778,Electrical,"200A MPU",$0,Issued,12-30-2025,12-30-2025,"HAVEN ELECTRIC & PLUMBING INC"
"6209 Golden West Avenue, Temple City, California 91780",5385-020-004,E25-50779,Electrical,"200A MPU",$0,Issued,12-30-2025,12-30-2025,"HAVEN ELECTRIC & PLUMBING INC"
"6045 Golden West Avenue Unit B , Temple City, California 91780",5385-019-027,B25-50307,Building,"CONVERSATION OF 485 SQ.FT. NON-HABITABLE DETACHED STRUCTURE INTO DETACHED STUDIO ACCESSORY DWELLING UNIT","$49,062.6",Issued,10-20-2025,12-31-2025,"B&B MT Construction"
"10425 La Rosa Drive, Temple City, California 91780",8585-018-051,B25-50785,Building,"TEAR OFF REROOF HOUSE & ATTACHED GARAGE TILE",$9450,Issued,12-31-2025,12-31-2025,"Smart Roofing"
"9331 Broadway, Temple City, California 91780",8588-002-012,B25-50787,Building,"VOLUNTARY SEISMIC RETROFIT PER LADBS STANDARD PLAN DETAIL #7",$3000,Issued,12-31-2025,12-31-2025,"White Oak Construction"
"6045 Golden West Avenue Unit B, Temple City, California 91780",5385-019-027,E25-50780,Electrical,"485 SF ADU: (1) GARBAGE DISPOSAL, (1) DISHWASHER, (1) RANGE HOODS, (1) FAN, (1) ELECTRIC WATER HEATER",$0,Issued,12-30-2025,12-31-2025,"B&B MT Construction"
"10751 Lynrose Street, Temple City, California 91780",8573-011-018,E25-50789,Electrical,"800 SF ADU: ELEC FOR ADU",$0,Issued,12-31-2025,12-31-2025,
"6012 Reno Avenue, Temple City, California 91780",5384-017-009,E25-50791,Electrical,"100A PANEL FOR ADU",$0,Issued,12-31-2025,12-31-2025,"Aligcus Construction LLC"
"6045 Golden West Avenue, Temple City, California 91780",5385-019-027,M25-50786,Mechanical,"485 SF ADU: (1) MINI SPLIT",$0,Issued,12-31-2025,12-31-2025,"B&B MT Construction"
"10751 Lynrose Street, Temple City, California 91780",8573-011-018,M25-50790,Mechanical,"800 SF ADU: (1) COMPRESSOR (1) FURNACE (3)AIR INLETS (4) VENT FANS",$0,Issued,12-31-2025,12-31-2025,
"6045 Golden West Avenue Unit B, Temple City, California 91780",5385-019-027,P25-50781,Plumbing,"485 SF ADU: (1) BATHTUB/SHOWER, (1) DISHWASHER, (1) SINK, (2) MISC FIXTURE, (1) WATER HEATER, (3) GAS OUTLETS, WATER PIPING 1 1/2 INCH, 2-3 INCH WATER PIPING",$0,Issued,12-30-2025,12-31-2025,"B&B MT Construction"
"10751 Lynrose Street, Temple City, California 91780",8573-011-018,P25-50788,Plumbing,"800 SF ADU: (1) BACKWATER VALVE, (2) BACKFLOW PREVENTION DEVICE, (2) BATHTUB/SHOWERS, (1) WASHER, (2) FLOOR DRAINS, (3) FLOOR SINKS, (2) HOSE BIBBS, (3) SINKS, (1) WATER HEATER, (1) TOILET, (2) GAS SYSTEMS, (1) GREYWATER SYSTEM, (5) OTHER WATER PIPING 1 1/2 INCHES , (2) OTHER WATER PIPING 2-3 INCHES",$0,Issued,12-31-2025,12-31-2025,
